"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"447";"WK003405  ";"WK003405  ";"     590";"    1370";"    1670"
"448";"BU00340502";"BU00340502";"     170";"     320";"     540"
"449";"BU00340503";"BU00340503";"     240";"     650";"     520"
"450";"BU00340571";"BU00340571";"       .";"       .";"       ."
"451";"BU00340599";"BU00340599";"     180";"     380";"     630"
"452";"WK003406  ";"WK003406  ";"       .";"       .";"       ."
"453";"BU00340699";"BU00340699";"       .";"       .";"       ."
"454";"GM0484    ";"GM0484    ";"   24130";"   36720";"   23850"
"455";"WK048401  ";"WK048401  ";"    1990";"    3270";"    2130"
"456";"BU04840101";"BU04840101";"      30";"      60";"      50"
"457";"BU04840102";"BU04840102";"      20";"      10";"      10"
"458";"BU04840103";"BU04840103";"     190";"     430";"     370"
"459";"BU04840104";"BU04840104";"      60";"     160";"     170"
"460";"BU04840105";"BU04840105";"     360";"     560";"     210"
"461";"BU04840106";"BU04840106";"     360";"     630";"     290"
"462";"BU04840107";"BU04840107";"      30";"      10";"      10"
"463";"BU04840108";"BU04840108";"     670";"     860";"     480"
"464";"BU04840109";"BU04840109";"     110";"     200";"     180"
"465";"BU04840110";"BU04840110";"     100";"     220";"     260"
"466";"BU04840111";"BU04840111";"      50";"     110";"     120"
"467";"WK048402  ";"WK048402  ";"    3040";"    4410";"    2730"
"468";"BU04840201";"BU04840201";"      20";"      30";"      30"
"469";"BU04840202";"BU04840202";"     190";"     660";"     190"
"470";"BU04840203";"BU04840203";"     260";"     530";"     480"
"471";"BU04840204";"BU04840204";"     340";"     710";"     270"
"472";"BU04840205";"BU04840205";"     200";"     420";"     350"
"473";"BU04840206";"BU04840206";"     400";"     370";"     150"
"474";"BU04840207";"BU04840207";"     230";"     350";"     270"
"475";"BU04840208";"BU04840208";"     260";"     450";"     460"
"476";"BU04840209";"BU04840209";"      20";"      30";"      10"
"477";"BU04840210";"BU04840210";"     620";"     420";"     260"
"478";"BU04840211";"BU04840211";"     530";"     430";"     230"
"479";"WK048403  ";"WK048403  ";"    2180";"    3350";"    2250"
"480";"BU04840301";"BU04840301";"     240";"     410";"     350"
"481";"BU04840302";"BU04840302";"     490";"     820";"     440"
"482";"BU04840303";"BU04840303";"     200";"     400";"     280"
"483";"BU04840304";"BU04840304";"       .";"       .";"       ."
"484";"BU04840305";"BU04840305";"     270";"     590";"     480"
"485";"BU04840306";"BU04840306";"     780";"     830";"     520"
"486";"BU04840307";"BU04840307";"       .";"       .";"       ."
"487";"WK048404  ";"WK048404  ";"    1310";"    1600";"     690"
"488";"BU04840401";"BU04840401";"      70";"      30";"      10"
"489";"BU04840402";"BU04840402";"      60";"     130";"      60"
"490";"BU04840403";"BU04840403";"     620";"     630";"     270"
"491";"BU04840404";"BU04840404";"     360";"     560";"     260"
"492";"BU04840405";"BU04840405";"     190";"     260";"      90"
"493";"WK048405  ";"WK048405  ";"    1710";"    2620";"    1870"
"494";"BU04840501";"BU04840501";"     790";"     990";"     400"
"495";"BU04840502";"BU04840502";"     230";"     450";"     450"
"496";"BU04840503";"BU04840503";"       .";"       .";"       ."
"497";"BU04840504";"BU04840504";"     280";"     360";"     340"
"498";"BU04840505";"BU04840505";"     250";"     480";"     410"
"499";"BU04840506";"BU04840506";"       .";"       .";"       ."
"500";"WK048406  ";"WK048406  ";"    1870";"    3000";"    2030"
"501";"BU04840601";"BU04840601";"       .";"       .";"       ."
"502";"BU04840602";"BU04840602";"     630";"     880";"     410"
"503";"BU04840603";"BU04840603";"     510";"     880";"     620"
"504";"BU04840604";"BU04840604";"     370";"     670";"     630"
"505";"BU04840605";"BU04840605";"       .";"       .";"       ."
"506";"WK048407  ";"WK048407  ";"     240";"     290";"     140"
"507";"BU04840701";"BU04840701";"     220";"     260";"     120"
"508";"BU04840702";"BU04840702";"      20";"      30";"      20"
"509";"WK048408  ";"WK048408  ";"    3080";"    5190";"    4910"
"510";"BU04840801";"BU04840801";"       .";"       .";"       ."
"511";"BU04840802";"BU04840802";"     290";"     600";"     510"
"512";"BU04840803";"BU04840803";"     390";"     670";"     610"
"513";"BU04840804";"BU04840804";"     540";"     380";"     280"
"514";"BU04840805";"BU04840805";"     120";"     460";"     440"
"515";"BU04840806";"BU04840806";"     320";"     680";"     610"
"516";"BU04840807";"BU04840807";"     370";"     620";"     540"
"517";"BU04840808";"BU04840808";"     120";"     200";"     300"
"518";"BU04840809";"BU04840809";"     340";"     580";"     950"
"519";"BU04840810";"BU04840810";"     300";"     620";"     440"
"520";"BU04840811";"BU04840811";"     220";"     350";"     280"
"521";"BU04840812";"BU04840812";"       .";"       .";"       ."
"522";"BU04840813";"BU04840813";"       .";"       .";"       ."
"523";"WK048409  ";"WK048409  ";"      20";"      10";"       0"
"524";"BU04840901";"BU04840901";"      20";"      10";"       0"
"525";"WK048431  ";"WK048431  ";"     820";"    1150";"     630"
"526";"BU04843101";"BU04843101";"     120";"     160";"      90"
"527";"BU04843102";"BU04843102";"     200";"     270";"     190"
"528";"BU04843103";"BU04843103";"     450";"     650";"     330"
"529";"BU04843104";"BU04843104";"      50";"      60";"      20"
"530";"WK048445  ";"WK048445  ";"     290";"     430";"     220"
"531";"BU04844501";"BU04844501";"      80";"     150";"      70"
"532";"BU04844502";"BU04844502";"      10";"      40";"      10"
"533";"BU04844503";"BU04844503";"     140";"     170";"      80"
"534";"BU04844504";"BU04844504";"      70";"      70";"      60"
"535";"WK048470  ";"WK048470  ";"    3730";"    5470";"    2940"
"536";"BU04847001";"BU04847001";"      90";"     100";"      50"
"537";"BU04847002";"BU04847002";"     100";"      80";"      30"
"538";"BU04847003";"BU04847003";"      80";"     160";"      80"
"539";"BU04847004";"BU04847004";"     140";"     230";"     110"
"540";"BU04847005";"BU04847005";"     370";"     640";"     500"
"541";"BU04847006";"BU04847006";"     490";"     750";"     430"
"542";"BU04847007";"BU04847007";"     180";"     230";"      50"
"543";"BU04847008";"BU04847008";"     320";"     370";"     190"
"544";"BU04847009";"BU04847009";"     470";"     620";"     250"
"545";"BU04847010";"BU04847010";"     270";"     390";"     210"
"546";"BU04847011";"BU04847011";"     360";"     550";"     260"
"547";"BU04847012";"BU04847012";"     490";"     580";"     340"
"548";"BU04847013";"BU04847013";"     250";"     450";"     200"
"549";"BU04847014";"BU04847014";"     110";"     250";"     190"
"550";"BU04847015";"BU04847015";"      30";"      60";"      30"
"551";"WK048471  ";"WK048471  ";"     560";"     710";"     280"
"552";"BU04847101";"BU04847101";"     260";"     380";"     160"
"553";"BU04847102";"BU04847102";"       .";"       .";"       ."
"554";"BU04847103";"BU04847103";"       .";"       .";"       ."
"555";"WK048491  ";"WK048491  ";"    1340";"    2010";"    1090"
"556";"BU04849101";"BU04849101";"     390";"     620";"     280"
"557";"BU04849102";"BU04849102";"     160";"     230";"     160"
"558";"BU04849103";"BU04849103";"     290";"     440";"     210"
"559";"BU04849104";"BU04849104";"     340";"     530";"     280"
"560";"BU04849105";"BU04849105";"     170";"     200";"     160"
"561";"WK048494  ";"WK048494  ";"    1110";"    1990";"    1050"
"562";"BU04849401";"BU04849401";"     140";"     190";"     220"
"563";"BU04849402";"BU04849402";"     180";"     330";"     170"
"564";"BU04849403";"BU04849403";"     500";"     820";"     380"
"565";"BU04849404";"BU04849404";"     290";"     630";"     290"
"566";"WK048496  ";"WK048496  ";"     930";"    1290";"     760"
"567";"BU04849601";"BU04849601";"      70";"     160";"     100"
"568";"BU04849602";"BU04849602";"     360";"     570";"     350"
"569";"BU04849603";"BU04849603";"     470";"     510";"     280"
"570";"BU04849604";"BU04849604";"      30";"      50";"      20"
"571";"GM1723    ";"GM1723    ";"    1920";"    3510";"    2310"
"572";"WK172300  ";"WK172300  ";"     810";"    1570";"     850"
"573";"BU17230000";"BU17230000";"     650";"    1170";"     660"
"574";"BU17230001";"BU17230001";"      10";"      30";"      70"
"575";"BU17230009";"BU17230009";"     150";"     360";"     120"
"576";"WK172301  ";"WK172301  ";"     780";"    1350";"    1020"
"577";"BU17230100";"BU17230100";"     560";"     910";"     650"
"578";"BU17230108";"BU17230108";"     120";"     230";"     220"
"579";"BU17230109";"BU17230109";"     100";"     210";"     150"
"580";"WK172302  ";"WK172302  ";"     260";"     410";"     300"
"581";"BU17230200";"BU17230200";"     140";"     150";"     160"
"582";"BU17230208";"BU17230208";"      80";"     150";"      90"
"583";"BU17230209";"BU17230209";"      30";"     120";"      50"
"584";"WK172308  ";"WK172308  ";"      60";"     140";"     140"
"585";"BU17230809";"BU17230809";"      60";"     140";"     140"
"586";"WK172309  ";"WK172309  ";"       0";"      30";"      10"
"587";"BU17230909";"BU17230909";"       0";"      30";"      10"
"588";"GM1959    ";"GM1959    ";"   14880";"   18500";"    8190"
"589";"WK195901  ";"WK195901  ";"    3190";"    3760";"    1180"
"590";"BU19590101";"BU19590101";"     370";"     530";"     190"
"591";"BU19590102";"BU19590102";"     360";"     390";"     110"
"592";"BU19590103";"BU19590103";"     570";"     690";"     200"
"593";"BU19590104";"BU19590104";"     370";"     610";"     230"
"594";"BU19590105";"BU19590105";"     520";"     400";"     150"
"595";"BU19590106";"BU19590106";"     770";"     830";"     210"
"596";"BU19590107";"BU19590107";"     100";"     120";"      50"
"597";"BU19590191";"BU19590191";"      10";"      30";"      10"
"598";"BU19590192";"BU19590192";"      50";"      60";"      20"
"599";"BU19590193";"BU19590193";"      10";"      30";"      10"
"600";"BU19590194";"BU19590194";"      50";"      70";"      20"
"601";"WK195902  ";"WK195902  ";"    1230";"    1770";"    1270"
"602";"BU19590201";"BU19590201";"     850";"    1270";"     800"
"603";"BU19590202";"BU19590202";"     310";"     400";"     400"
"604";"BU19590291";"BU19590291";"      80";"     100";"      70"
"605";"WK195903  ";"WK195903  ";"     960";"    1270";"     530"
"606";"BU19590301";"BU19590301";"     940";"    1240";"     520"
"607";"BU19590391";"BU19590391";"      10";"      20";"       0"
"608";"BU19590392";"BU19590392";"       .";"       .";"       ."
"609";"WK195904  ";"WK195904  ";"    1110";"    1620";"     630"
"610";"BU19590401";"BU19590401";"     880";"    1380";"     520"
"611";"BU19590402";"BU19590402";"     150";"     120";"      60"
"612";"BU19590491";"BU19590491";"       .";"       .";"       ."
"613";"BU19590492";"BU19590492";"       .";"       .";"       ."
"614";"WK195905  ";"WK195905  ";"     640";"     860";"     380"
"615";"BU19590501";"BU19590501";"     630";"     780";"     360"
"616";"BU19590591";"BU19590591";"       0";"      30";"      10"
"617";"BU19590592";"BU19590592";"      10";"      50";"      10"
"618";"WK195906  ";"WK195906  ";"    1180";"    1540";"     850"
"619";"BU19590601";"BU19590601";"     230";"     430";"     270"
"620";"BU19590602";"BU19590602";"     840";"     950";"     470"
"621";"BU19590603";"BU19590603";"      80";"     130";"      70"
"622";"BU19590691";"BU19590691";"      20";"      40";"      30"
"623";"WK195907  ";"WK195907  ";"     530";"     480";"     320"
"624";"BU19590701";"BU19590701";"     500";"     440";"     300"
"625";"BU19590791";"BU19590791";"      20";"      50";"      20"
"626";"WK195908  ";"WK195908  ";"     100";"     120";"      50"
"627";"BU19590801";"BU19590801";"      70";"      90";"      30"
"628";"BU19590891";"BU19590891";"      20";"      30";"      20"
"629";"WK195909  ";"WK195909  ";"      80";"     100";"      30"
"630";"BU19590901";"BU19590901";"       .";"       .";"       ."
"631";"BU19590991";"BU19590991";"       .";"       .";"       ."
"632";"WK195910  ";"WK195910  ";"     510";"     480";"     220"
"633";"BU19591001";"BU19591001";"     440";"     430";"     200"
"634";"BU19591002";"BU19591002";"      30";"      10";"      20"
"635";"BU19591091";"BU19591091";"      40";"      40";"      10"
"636";"WK195911  ";"WK195911  ";"     630";"     840";"     320"
"637";"BU19591101";"BU19591101";"     560";"     790";"     290"
"638";"BU19591191";"BU19591191";"      60";"      60";"      30"
"639";"WK195912  ";"WK195912  ";"     890";"    1280";"     610"
"640";"BU19591201";"BU19591201";"     250";"     420";"     260"
"641";"BU19591202";"BU19591202";"     490";"     530";"     210"
"642";"BU19591203";"BU19591203";"      20";"     110";"      50"
"643";"BU19591291";"BU19591291";"      50";"     100";"      60"
"644";"BU19591292";"BU19591292";"      60";"     130";"      30"
"645";"WK195913  ";"WK195913  ";"     910";"     940";"     270"
"646";"BU19591301";"BU19591301";"     660";"     790";"     230"
"647";"BU19591302";"BU19591302";"     130";"     150";"      50"
"648";"BU19591303";"BU19591303";"      90";"      30";"      10"
"649";"BU19591391";"BU19591391";"       .";"       .";"       ."
"650";"WK195914  ";"WK195914  ";"    1920";"    1990";"     870"
"651";"BU19591401";"BU19591401";"     720";"     760";"     240"
"652";"BU19591402";"BU19591402";"     750";"     620";"     370"
"653";"BU19591403";"BU19591403";"     310";"     480";"     210"
"654";"BU19591491";"BU19591491";"      60";"      80";"      20"
"655";"BU19591492";"BU19591492";"      60";"      60";"      20"
"656";"WK195915  ";"WK195915  ";"      60";"     190";"      70"
"657";"BU19591501";"BU19591501";"      40";"     120";"      60"
"658";"BU19591591";"BU19591591";"      20";"      70";"      10"
"659";"WK195916  ";"WK195916  ";"     160";"     290";"      90"
"660";"BU19591601";"BU19591601";"     140";"     260";"      80"
"661";"BU19591691";"BU19591691";"      20";"      30";"      10"
"662";"WK195917  ";"WK195917  ";"     190";"     330";"     120"
"663";"BU19591701";"BU19591701";"       .";"       .";"       ."
"664";"BU19591791";"BU19591791";"       .";"       .";"       ."
"665";"WK195918  ";"WK195918  ";"      90";"     130";"      90"
"666";"BU19591801";"BU19591801";"      50";"      80";"      60"
"667";"BU19591891";"BU19591891";"      40";"      60";"      30"
"668";"WK195919  ";"WK195919  ";"     520";"     550";"     230"
"669";"BU19591901";"BU19591901";"     500";"     510";"     210"
"670";"BU19591991";"BU19591991";"      20";"      40";"      20"
"671";"GM0060    ";"GM0060    ";"     660";"    1500";"     650"
"672";"WK006000  ";"WK006000  ";"     660";"    1500";"     650"
"673";"BU00600000";"BU00600000";"     180";"     480";"     240"
"674";"BU00600001";"BU00600001";"     180";"     300";"      90"
"675";"BU00600002";"BU00600002";"      70";"     120";"     100"
"676";"BU00600003";"BU00600003";"     210";"     470";"     180"
"677";"BU00600007";"BU00600007";"       .";"       .";"       ."
"678";"BU00600008";"BU00600008";"       0";"      40";"      10"
"679";"BU00600009";"BU00600009";"       .";"       .";"       ."
"680";"GM0307    ";"GM0307    ";"   29370";"   42780";"   46610"
"681";"WK030701  ";"WK030701  ";"     860";"    1460";"    2420"
"682";"BU03070100";"BU03070100";"      90";"     290";"     240"
"683";"BU03070101";"BU03070101";"      70";"      90";"     250"
"684";"BU03070102";"BU03070102";"       .";"       .";"       ."
"685";"BU03070103";"BU03070103";"      70";"     120";"     200"
"686";"BU03070104";"BU03070104";"     270";"     320";"     480"
"687";"BU03070105";"BU03070105";"     120";"     240";"     520"
"688";"BU03070106";"BU03070106";"      80";"     150";"     210"
"689";"BU03070107";"BU03070107";"       .";"       .";"       ."
"690";"BU03070108";"BU03070108";"      20";"      90";"     210"
"691";"WK030702  ";"WK030702  ";"     220";"     550";"     770"
"692";"BU03070200";"BU03070200";"       .";"       .";"       ."
