"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"16798";"WK029604  ";"WK029604  ";"     300";"     700";"     380"
"16799";"BU02960400";"BU02960400";"     250";"     540";"     250"
"16800";"BU02960401";"BU02960401";"       .";"       .";"       ."
"16801";"BU02960402";"BU02960402";"       .";"       .";"       ."
"16802";"WK029605  ";"WK029605  ";"     140";"     340";"     270"
"16803";"BU02960500";"BU02960500";"     100";"     290";"     220"
"16804";"BU02960501";"BU02960501";"      40";"      50";"      50"
"16805";"WK029606  ";"WK029606  ";"      20";"      20";"      60"
"16806";"BU02960600";"BU02960600";"       .";"       .";"       ."
"16807";"BU02960601";"BU02960601";"       .";"       .";"       ."
"16808";"WK029607  ";"WK029607  ";"     110";"     140";"      70"
"16809";"BU02960700";"BU02960700";"      70";"     100";"      50"
"16810";"BU02960701";"BU02960701";"       .";"       .";"       ."
"16811";"BU02960702";"BU02960702";"       .";"       .";"       ."
"16812";"WK029608  ";"WK029608  ";"     480";"     860";"     490"
"16813";"BU02960800";"BU02960800";"      50";"      90";"      60"
"16814";"BU02960801";"BU02960801";"     110";"     190";"     130"
"16815";"BU02960802";"BU02960802";"      20";"      10";"      30"
"16816";"BU02960803";"BU02960803";"     300";"     560";"     260"
"16817";"GM1696    ";"GM1696    ";"    4440";"    7520";"    6040"
"16818";"WK169600  ";"WK169600  ";"     260";"     340";"     430"
"16819";"BU16960000";"BU16960000";"     260";"     340";"     430"
"16820";"WK169601  ";"WK169601  ";"    1050";"    2150";"    1630"
"16821";"BU16960100";"BU16960100";"      60";"     160";"     100"
"16822";"BU16960101";"BU16960101";"     940";"    1900";"    1460"
"16823";"BU16960102";"BU16960102";"      30";"      40";"      70"
"16824";"BU16960103";"BU16960103";"      30";"      30";"      10"
"16825";"WK169602  ";"WK169602  ";"     320";"     470";"     390"
"16826";"BU16960200";"BU16960200";"      50";"      80";"      70"
"16827";"BU16960201";"BU16960201";"     230";"     340";"     290"
"16828";"BU16960202";"BU16960202";"      30";"      50";"      20"
"16829";"WK169603  ";"WK169603  ";"     470";"     730";"     610"
"16830";"BU16960300";"BU16960300";"     470";"     730";"     610"
"16831";"WK169604  ";"WK169604  ";"    1380";"    2050";"    1590"
"16832";"BU16960400";"BU16960400";"    1300";"    1910";"    1490"
"16833";"BU16960401";"BU16960401";"      20";"      50";"      40"
"16834";"BU16960402";"BU16960402";"      70";"      90";"      50"
"16835";"WK169605  ";"WK169605  ";"      20";"      50";"      80"
"16836";"BU16960500";"BU16960500";"      20";"      50";"      80"
"16837";"WK169606  ";"WK169606  ";"     930";"    1730";"    1320"
"16838";"BU16960601";"BU16960601";"     180";"     400";"     300"
"16839";"BU16960602";"BU16960602";"     260";"     440";"     330"
"16840";"BU16960603";"BU16960603";"     110";"     310";"     170"
"16841";"BU16960604";"BU16960604";"     370";"     580";"     520"
"16842";"GM0352    ";"GM0352    ";"    4390";"    8390";"    5410"
"16843";"WK035200  ";"WK035200  ";"    3280";"    6140";"    4050"
"16844";"BU03520000";"BU03520000";"     190";"     310";"     370"
"16845";"BU03520001";"BU03520001";"     410";"     530";"     180"
"16846";"BU03520002";"BU03520002";"       .";"       .";"       ."
"16847";"BU03520003";"BU03520003";"     520";"     740";"     390"
"16848";"BU03520004";"BU03520004";"     450";"     650";"     400"
"16849";"BU03520005";"BU03520005";"     160";"     390";"     400"
"16850";"BU03520006";"BU03520006";"     300";"     520";"     380"
"16851";"BU03520007";"BU03520007";"     300";"     710";"     270"
"16852";"BU03520008";"BU03520008";"     310";"     720";"     370"
"16853";"BU03520009";"BU03520009";"     210";"     420";"     340"
"16854";"BU03520010";"BU03520010";"       .";"       .";"       ."
"16855";"BU03520011";"BU03520011";"     350";"    1000";"     760"
"16856";"WK035201  ";"WK035201  ";"     120";"     190";"     130"
"16857";"BU03520100";"BU03520100";"     100";"     120";"      60"
"16858";"BU03520101";"BU03520101";"      20";"      60";"      70"
"16859";"WK035202  ";"WK035202  ";"     650";"    1180";"     630"
"16860";"BU03520200";"BU03520200";"     560";"    1020";"     550"
"16861";"BU03520201";"BU03520201";"      90";"     160";"      90"
"16862";"WK035203  ";"WK035203  ";"     340";"     880";"     610"
"16863";"BU03520300";"BU03520300";"     250";"     650";"     400"
"16864";"BU03520301";"BU03520301";"      90";"     230";"     210"
"16865";"GM0294    ";"GM0294    ";"    6370";"   10340";"    5080"
"16866";"WK029400  ";"WK029400  ";"    5300";"    7940";"    3790"
"16867";"BU02940000";"BU02940000";"     920";"    1150";"     750"
"16868";"BU02940001";"BU02940001";"     830";"    1310";"     420"
"16869";"BU02940002";"BU02940002";"     930";"    1900";"    1090"
"16870";"BU02940003";"BU02940003";"    1710";"    2140";"     980"
"16871";"BU02940004";"BU02940004";"     930";"    1400";"     550"
"16872";"WK029401  ";"WK029401  ";"    1090";"    2390";"    1280"
"16873";"BU02940100";"BU02940100";"     130";"     200";"      90"
"16874";"BU02940101";"BU02940101";"      20";"      30";"      50"
"16875";"BU02940102";"BU02940102";"      60";"      40";"      20"
"16876";"BU02940103";"BU02940103";"     130";"     230";"     130"
"16877";"BU02940104";"BU02940104";"      90";"     320";"     120"
"16878";"BU02940105";"BU02940105";"      40";"     180";"      60"
"16879";"BU02940106";"BU02940106";"     150";"     450";"     240"
"16880";"BU02940107";"BU02940107";"      70";"     220";"     120"
"16881";"BU02940108";"BU02940108";"      20";"      20";"      10"
"16882";"BU02940109";"BU02940109";"      70";"     150";"      80"
"16883";"BU02940120";"BU02940120";"     150";"     280";"     160"
"16884";"BU02940121";"BU02940121";"     130";"     310";"     200"
"16885";"GM0873    ";"GM0873    ";"    5190";"    7330";"    4020"
"16886";"WK087300  ";"WK087300  ";"    2390";"    3740";"    1970"
"16887";"BU08730000";"BU08730000";"    1290";"    1930";"    1020"
"16888";"BU08730001";"BU08730001";"     250";"     500";"     310"
"16889";"BU08730002";"BU08730002";"     750";"    1120";"     580"
"16890";"BU08730003";"BU08730003";"       .";"       .";"       ."
"16891";"BU08730008";"BU08730008";"       .";"       .";"       ."
"16892";"BU08730009";"BU08730009";"      80";"     110";"      40"
"16893";"WK087301  ";"WK087301  ";"     290";"     740";"     530"
"16894";"BU08730100";"BU08730100";"     230";"     570";"     410"
"16895";"BU08730101";"BU08730101";"      20";"      70";"      30"
"16896";"BU08730108";"BU08730108";"      40";"      40";"      30"
"16897";"BU08730109";"BU08730109";"      20";"      60";"      60"
"16898";"WK087302  ";"WK087302  ";"    1270";"    1620";"    1120"
"16899";"BU08730200";"BU08730200";"     930";"    1260";"     870"
"16900";"BU08730201";"BU08730201";"     130";"     120";"      90"
"16901";"BU08730208";"BU08730208";"      20";"      30";"      10"
"16902";"BU08730209";"BU08730209";"     200";"     220";"     160"
"16903";"WK087303  ";"WK087303  ";"    1150";"    1240";"     460"
"16904";"BU08730300";"BU08730300";"    1060";"    1150";"     420"
"16905";"BU08730309";"BU08730309";"      90";"     100";"      40"
"16906";"GM0632    ";"GM0632    ";"    9690";"   16140";"   13390"
"16907";"WK063201  ";"WK063201  ";"    3510";"    5400";"    4950"
"16908";"BU06320101";"BU06320101";"     430";"     820";"    1040"
"16909";"BU06320102";"BU06320102";"     840";"    1210";"    1110"
"16910";"BU06320103";"BU06320103";"      40";"     100";"      60"
"16911";"BU06320104";"BU06320104";"     690";"    1090";"    1270"
"16912";"BU06320105";"BU06320105";"     180";"     250";"     280"
"16913";"BU06320106";"BU06320106";"    1330";"    1930";"    1210"
"16914";"WK063202  ";"WK063202  ";"    2060";"    2890";"    2300"
"16915";"BU06320201";"BU06320201";"     100";"      90";"      40"
"16916";"BU06320202";"BU06320202";"    1050";"    1800";"    1350"
"16917";"BU06320203";"BU06320203";"     860";"     990";"     880"
"16918";"BU06320204";"BU06320204";"      20";"      40";"      30"
"16919";"WK063203  ";"WK063203  ";"    1350";"    2420";"    3010"
"16920";"BU06320301";"BU06320301";"       .";"       .";"       ."
"16921";"BU06320302";"BU06320302";"       .";"       .";"       ."
"16922";"BU06320303";"BU06320303";"     940";"    1620";"    1840"
"16923";"BU06320304";"BU06320304";"       .";"       .";"       ."
"16924";"BU06320305";"BU06320305";"     390";"     760";"    1150"
"16925";"WK063204  ";"WK063204  ";"      80";"     140";"      70"
"16926";"BU06320401";"BU06320401";"      40";"     120";"      60"
"16927";"BU06320402";"BU06320402";"      30";"      20";"      10"
"16928";"WK063205  ";"WK063205  ";"      60";"     150";"     140"
"16929";"BU06320501";"BU06320501";"      20";"      50";"      70"
"16930";"BU06320502";"BU06320502";"      10";"      30";"      40"
"16931";"BU06320503";"BU06320503";"      30";"      70";"      30"
"16932";"WK063206  ";"WK063206  ";"    1460";"    2850";"    1730"
"16933";"BU06320601";"BU06320601";"     410";"     880";"     500"
"16934";"BU06320602";"BU06320602";"     780";"    1540";"     980"
"16935";"BU06320603";"BU06320603";"      80";"      70";"      50"
"16936";"BU06320604";"BU06320604";"     100";"     200";"     140"
"16937";"BU06320605";"BU06320605";"      30";"      60";"      20"
"16938";"BU06320606";"BU06320606";"      50";"     110";"      50"
"16939";"WK063207  ";"WK063207  ";"     750";"    1430";"     710"
"16940";"BU06320701";"BU06320701";"     450";"     870";"     500"
"16941";"BU06320702";"BU06320702";"     120";"     150";"      50"
"16942";"BU06320703";"BU06320703";"     180";"     410";"     160"
"16943";"WK063208  ";"WK063208  ";"     430";"     830";"     480"
"16944";"BU06320801";"BU06320801";"     320";"     630";"     350"
"16945";"BU06320802";"BU06320802";"     110";"     190";"     130"
"16946";"GM1690    ";"GM1690    ";"    4650";"    8720";"    4750"
"16947";"WK169000  ";"WK169000  ";"    1210";"    2130";"    1200"
"16948";"BU16900000";"BU16900000";"    1020";"    1780";"    1000"
"16949";"BU16900009";"BU16900009";"     200";"     350";"     200"
"16950";"WK169001  ";"WK169001  ";"     200";"     320";"     100"
"16951";"BU16900100";"BU16900100";"     150";"     210";"      60"
"16952";"BU16900109";"BU16900109";"      50";"     110";"      40"
"16953";"WK169002  ";"WK169002  ";"     210";"     350";"     130"
"16954";"BU16900200";"BU16900200";"     120";"     220";"      80"
"16955";"BU16900209";"BU16900209";"      90";"     130";"      50"
"16956";"WK169003  ";"WK169003  ";"     150";"     200";"      80"
"16957";"BU16900300";"BU16900300";"      90";"     110";"      30"
"16958";"BU16900309";"BU16900309";"      60";"      90";"      50"
"16959";"WK169004  ";"WK169004  ";"     130";"     220";"     130"
"16960";"BU16900400";"BU16900400";"      30";"      60";"      20"
"16961";"BU16900409";"BU16900409";"     100";"     160";"     110"
"16962";"WK169005  ";"WK169005  ";"     100";"     220";"     170"
"16963";"BU16900500";"BU16900500";"      40";"      60";"      50"
"16964";"BU16900509";"BU16900509";"      60";"     170";"     120"
"16965";"WK169006  ";"WK169006  ";"     100";"     300";"     130"
"16966";"BU16900600";"BU16900600";"      40";"     150";"      50"
"16967";"BU16900609";"BU16900609";"      50";"     150";"      80"
"16968";"WK169007  ";"WK169007  ";"      60";"     130";"      90"
"16969";"BU16900700";"BU16900700";"      30";"     100";"      40"
"16970";"BU16900709";"BU16900709";"      40";"      40";"      60"
"16971";"WK169008  ";"WK169008  ";"     620";"    1330";"     680"
"16972";"BU16900800";"BU16900800";"     520";"    1000";"     420"
"16973";"BU16900801";"BU16900801";"       0";"      40";"      10"
"16974";"BU16900802";"BU16900802";"       .";"       .";"       ."
"16975";"BU16900803";"BU16900803";"      20";"      30";"      20"
"16976";"BU16900804";"BU16900804";"       .";"       .";"       ."
"16977";"BU16900809";"BU16900809";"     100";"     210";"     220"
"16978";"WK169009  ";"WK169009  ";"      30";"      30";"      20"
"16979";"BU16900900";"BU16900900";"      10";"      20";"      20"
"16980";"BU16900909";"BU16900909";"      20";"      10";"      10"
"16981";"WK169010  ";"WK169010  ";"      70";"     100";"     110"
"16982";"BU16901000";"BU16901000";"      50";"      70";"      80"
"16983";"BU16901009";"BU16901009";"      10";"      30";"      20"
"16984";"WK169011  ";"WK169011  ";"     730";"    1560";"     690"
"16985";"BU16901100";"BU16901100";"     510";"     960";"     360"
"16986";"BU16901101";"BU16901101";"      10";"      40";"      30"
"16987";"BU16901102";"BU16901102";"      50";"     150";"      50"
"16988";"BU16901103";"BU16901103";"      40";"      50";"      30"
"16989";"BU16901104";"BU16901104";"      10";"      30";"      40"
"16990";"BU16901105";"BU16901105";"      80";"     220";"     120"
"16991";"BU16901109";"BU16901109";"      30";"     120";"      80"
"16992";"WK169012  ";"WK169012  ";"     440";"     920";"     570"
"16993";"BU16901200";"BU16901200";"     220";"     470";"     130"
"16994";"BU16901201";"BU16901201";"      60";"      90";"      70"
"16995";"BU16901202";"BU16901202";"      20";"      70";"      60"
"16996";"BU16901203";"BU16901203";"      20";"      50";"      50"
"16997";"BU16901209";"BU16901209";"     130";"     250";"     260"
"16998";"WK169013  ";"WK169013  ";"     600";"     890";"     680"
"16999";"BU16901300";"BU16901300";"     520";"     790";"     600"
"17000";"BU16901309";"BU16901309";"      70";"     100";"      80"
"17001";"GM0880    ";"GM0880    ";"    2970";"    5950";"    3200"
"17002";"WK088000  ";"WK088000  ";"    2470";"    4870";"    2540"
"17003";"BU08800000";"BU08800000";"     180";"     370";"     310"
"17004";"BU08800001";"BU08800001";"     610";"    1460";"     820"
"17005";"BU08800002";"BU08800002";"     140";"     210";"     100"
"17006";"BU08800003";"BU08800003";"     680";"    1120";"     520"
"17007";"BU08800004";"BU08800004";"     670";"    1400";"     660"
"17008";"BU08800005";"BU08800005";"     180";"     270";"     120"
"17009";"BU08800009";"BU08800009";"      10";"      40";"      20"
"17010";"WK088001  ";"WK088001  ";"     310";"     670";"     410"
"17011";"BU08800100";"BU08800100";"     210";"     410";"     290"
"17012";"BU08800108";"BU08800108";"      50";"     160";"      60"
"17013";"BU08800109";"BU08800109";"      50";"     110";"      60"
"17014";"WK088002  ";"WK088002  ";"     190";"     410";"     240"
"17015";"BU08800200";"BU08800200";"      80";"     130";"     120"
"17016";"BU08800201";"BU08800201";"       .";"       .";"       ."
"17017";"BU08800208";"BU08800208";"       .";"       .";"       ."
"17018";"BU08800209";"BU08800209";"      60";"     150";"      90"
"17019";"GM0351    ";"GM0351    ";"    2440";"    4480";"    2960"
"17020";"WK035100  ";"WK035100  ";"    2440";"    4480";"    2960"
"17021";"BU03510001";"BU03510001";"     400";"     740";"     420"
"17022";"BU03510002";"BU03510002";"     520";"     720";"     360"
"17023";"BU03510003";"BU03510003";"     240";"     460";"     340"
"17024";"BU03510004";"BU03510004";"     520";"     940";"     640"
"17025";"BU03510005";"BU03510005";"     240";"     550";"     360"
"17026";"BU03510006";"BU03510006";"     160";"     460";"     530"
"17027";"BU03510007";"BU03510007";"      40";"     170";"      60"
"17028";"BU03510008";"BU03510008";"      20";"      30";"      10"
"17029";"BU03510009";"BU03510009";"     110";"     120";"      80"
"17030";"BU03510010";"BU03510010";"      20";"      60";"      30"
"17031";"BU03510011";"BU03510011";"      40";"      80";"      40"
"17032";"BU03510012";"BU03510012";"     130";"     160";"     100"
"17033";"GM0479    ";"GM0479    ";"   34240";"   53000";"   30860"
"17034";"WK047911  ";"WK047911  ";"    2970";"    4480";"    2540"
"17035";"BU04791110";"BU04791110";"      40";"      40";"      10"
"17036";"BU04791120";"BU04791120";"    1600";"    2280";"     950"
"17037";"BU04791130";"BU04791130";"    1350";"    2170";"    1540"
"17038";"WK047912  ";"WK047912  ";"    2710";"    2440";"    1060"
"17039";"BU04791210";"BU04791210";"    2710";"    2440";"    1060"
"17040";"WK047913  ";"WK047913  ";"    2810";"    3430";"    1680"
"17041";"BU04791310";"BU04791310";"    1660";"    1900";"     720"
"17042";"BU04791320";"BU04791320";"    1150";"    1530";"     950"
"17043";"WK047914  ";"WK047914  ";"    1880";"    2580";"    1570"
"17044";"BU04791410";"BU04791410";"    1880";"    2580";"    1570"
"17045";"WK047915  ";"WK047915  ";"    1210";"    1930";"     630"
"17046";"BU04791510";"BU04791510";"     820";"    1320";"     440"
"17047";"BU04791520";"BU04791520";"     380";"     610";"     200"
"17048";"WK047916  ";"WK047916  ";"    1220";"    2470";"    1060"
"17049";"BU04791610";"BU04791610";"    1110";"    2340";"     970"
"17050";"BU04791620";"BU04791620";"     110";"     140";"      90"
"17051";"WK047921  ";"WK047921  ";"    1050";"    1610";"    1290"
"17052";"BU04792110";"BU04792110";"     230";"     330";"     190"
"17053";"BU04792120";"BU04792120";"      20";"      40";"      20"
"17054";"BU04792130";"BU04792130";"     170";"     370";"     410"
"17055";"BU04792140";"BU04792140";"     630";"     870";"     680"
"17056";"WK047922  ";"WK047922  ";"    1430";"    2620";"    2300"
"17057";"BU04792210";"BU04792210";"     850";"    1350";"    1170"
"17058";"BU04792220";"BU04792220";"     180";"     250";"     210"
"17059";"BU04792230";"BU04792230";"     430";"    1010";"     900"
"17060";"WK047923  ";"WK047923  ";"    2420";"    4480";"    3560"
"17061";"BU04792310";"BU04792310";"     830";"    1390";"    1300"
"17062";"BU04792320";"BU04792320";"    1590";"    3080";"    2270"
"17063";"WK047931  ";"WK047931  ";"    1040";"    1820";"     860"
"17064";"BU04793110";"BU04793110";"    1040";"    1820";"     860"
"17065";"WK047932  ";"WK047932  ";"    1160";"    2060";"    1510"
"17066";"BU04793210";"BU04793210";"    1160";"    2060";"    1510"
"17067";"WK047941  ";"WK047941  ";"     730";"    1010";"     630"
"17068";"BU04794110";"BU04794110";"     730";"    1010";"     630"
"17069";"WK047942  ";"WK047942  ";"    1360";"    1780";"    1000"
"17070";"BU04794210";"BU04794210";"     630";"     820";"     300"
"17071";"BU04794220";"BU04794220";"     740";"     970";"     690"
"17072";"WK047951  ";"WK047951  ";"    2820";"    4190";"    2180"
"17073";"BU04795110";"BU04795110";"     780";"    1270";"     830"
"17074";"BU04795120";"BU04795120";"       .";"       .";"       ."
"17075";"BU04795130";"BU04795130";"    1880";"    2550";"    1010"
"17076";"BU04795140";"BU04795140";"      30";"      90";"     130"
"17077";"BU04795150";"BU04795150";"     100";"     160";"     110"
"17078";"BU04795160";"BU04795160";"       .";"       .";"       ."
"17079";"WK047961  ";"WK047961  ";"    1780";"    2660";"    1370"
"17080";"BU04796110";"BU04796110";"     360";"     750";"     460"
"17081";"BU04796120";"BU04796120";"     500";"     700";"     350"
"17082";"BU04796130";"BU04796130";"     520";"     910";"     470"
"17083";"BU04796140";"BU04796140";"     420";"     290";"     100"
"17084";"WK047962  ";"WK047962  ";"    2000";"    2990";"    1670"
"17085";"BU04796210";"BU04796210";"     780";"     900";"     420"
"17086";"BU04796220";"BU04796220";"     830";"    1020";"     520"
"17087";"BU04796230";"BU04796230";"      40";"     220";"     100"
"17088";"BU04796240";"BU04796240";"     330";"     850";"     640"
"17089";"WK047971  ";"WK047971  ";"    1630";"    3070";"    1240"
"17090";"BU04797110";"BU04797110";"     260";"     620";"     250"
"17091";"BU04797120";"BU04797120";"    1340";"    2400";"     970"
"17092";"BU04797130";"BU04797130";"      10";"      70";"      20"
"17093";"WK047972  ";"WK047972  ";"    3120";"    5410";"    3640"
"17094";"BU04797210";"BU04797210";"    1150";"    1950";"    1310"
"17095";"BU04797220";"BU04797220";"     280";"     320";"     320"
"17096";"BU04797230";"BU04797230";"    1680";"    3160";"    2000"
"17097";"WK047981  ";"WK047981  ";"     900";"    1870";"    1110"
"17098";"BU04798110";"BU04798110";"     180";"     120";"      20"
"17099";"BU04798120";"BU04798120";"     200";"     610";"     290"
"17100";"BU04798130";"BU04798130";"     110";"     220";"     210"
"17101";"BU04798140";"BU04798140";"     420";"     870";"     570"
"17102";"BU04798150";"BU04798150";"       0";"      40";"      30"
"17103";"GM0297    ";"GM0297    ";"    6890";"    9570";"    5680"
"17104";"WK029700  ";"WK029700  ";"    2770";"    3830";"    3440"
"17105";"BU02970000";"BU02970000";"     280";"     470";"     790"
"17106";"BU02970001";"BU02970001";"    1270";"    1330";"     960"
"17107";"BU02970002";"BU02970002";"     700";"    1130";"     800"
"17108";"BU02970007";"BU02970007";"     440";"     780";"     800"
"17109";"BU02970008";"BU02970008";"      40";"      70";"      40"
"17110";"BU02970009";"BU02970009";"      40";"      50";"      60"
"17111";"WK029701  ";"WK029701  ";"    2260";"    2890";"    1070"
"17112";"BU02970100";"BU02970100";"     610";"     890";"     390"
"17113";"BU02970101";"BU02970101";"     210";"     180";"      70"
"17114";"BU02970102";"BU02970102";"     430";"     540";"     200"
"17115";"BU02970103";"BU02970103";"     320";"     490";"     160"
"17116";"BU02970104";"BU02970104";"       .";"       .";"       ."
"17117";"BU02970105";"BU02970105";"     190";"     250";"     110"
"17118";"BU02970106";"BU02970106";"     120";"     170";"      40"
"17119";"BU02970107";"BU02970107";"     110";"     200";"      90"
"17120";"BU02970108";"BU02970108";"       .";"       .";"       ."
"17121";"BU02970109";"BU02970109";"     190";"     110";"      30"
"17122";"WK029702  ";"WK029702  ";"    1400";"    2280";"     980"
"17123";"BU02970200";"BU02970200";"      90";"     150";"     100"
"17124";"BU02970201";"BU02970201";"     330";"     520";"     240"
"17125";"BU02970202";"BU02970202";"      50";"     130";"      40"
"17126";"BU02970203";"BU02970203";"     510";"     670";"     390"
"17127";"BU02970204";"BU02970204";"     110";"     210";"      70"
"17128";"BU02970207";"BU02970207";"      80";"      80";"      50"
"17129";"BU02970208";"BU02970208";"     100";"     160";"      50"
"17130";"BU02970209";"BU02970209";"     140";"     350";"      60"
"17131";"WK029703  ";"WK029703  ";"     460";"     550";"     200"
"17132";"BU02970300";"BU02970300";"     370";"     420";"     130"
"17133";"BU02970301";"BU02970301";"       .";"       .";"       ."
"17134";"BU02970309";"BU02970309";"       .";"       .";"       ."
"17135";"GM0473    ";"GM0473    ";"    3420";"    4950";"    4400"
"17136";"WK047301  ";"WK047301  ";"    2070";"    2510";"    1230"
"17137";"BU04730101";"BU04730101";"     260";"     470";"     380"
"17138";"BU04730102";"BU04730102";"     250";"     400";"     280"
"17139";"BU04730103";"BU04730103";"     610";"     770";"     210"
"17140";"BU04730104";"BU04730104";"      40";"      30";"      10"
"17141";"BU04730105";"BU04730105";"     880";"     830";"     370"
"17142";"BU04730106";"BU04730106";"       .";"       .";"       ."
"17143";"BU04730107";"BU04730107";"       .";"       .";"       ."
"17144";"WK047302  ";"WK047302  ";"    1280";"    2240";"    2790"
"17145";"BU04730201";"BU04730201";"      50";"      70";"     330"
"17146";"BU04730202";"BU04730202";"      20";"      80";"      90"
"17147";"BU04730203";"BU04730203";"     430";"     810";"     950"
"17148";"BU04730204";"BU04730204";"     100";"      90";"     170"
"17149";"BU04730205";"BU04730205";"     240";"     380";"     470"
"17150";"BU04730206";"BU04730206";"     480";"     870";"     690"
"17151";"WK047303  ";"WK047303  ";"       .";"       .";"       ."
"17152";"BU04730301";"BU04730301";"       .";"       .";"       ."
"17153";"BU04730302";"BU04730302";"       .";"       .";"       ."
"17154";"WK047304  ";"WK047304  ";"       .";"       .";"       ."
"17155";"BU04730401";"BU04730401";"       .";"       .";"       ."
"17156";"BU04730402";"BU04730402";"       .";"       .";"       ."
"17157";"BU04730403";"BU04730403";"       .";"       .";"       ."
"17158";"BU04730404";"BU04730404";"       .";"       .";"       ."
"17159";"GM0050    ";"GM0050    ";"    3980";"    8810";"    5200"
"17160";"WK005000  ";"WK005000  ";"    3980";"    8810";"    5200"
"17161";"BU00500000";"BU00500000";"     170";"     800";"     220"
"17162";"BU00500001";"BU00500001";"     710";"    1160";"     890"
"17163";"BU00500002";"BU00500002";"     940";"    1740";"    1230"
"17164";"BU00500003";"BU00500003";"    1160";"    2320";"    1440"
"17165";"BU00500004";"BU00500004";"     690";"    1700";"    1090"
"17166";"BU00500005";"BU00500005";"       .";"       .";"       ."
"17167";"BU00500006";"BU00500006";"     290";"     580";"     190"
"17168";"BU00500007";"BU00500007";"     100";"     280";"     120"
"17169";"BU00500008";"BU00500008";"      30";"      70";"      40"
"17170";"BU00500009";"BU00500009";"       .";"       .";"       ."
"17171";"BU00500010";"BU00500010";"       .";"       .";"       ."
"17172";"GM0355    ";"GM0355    ";"   10900";"   15940";"   20840"
"17173";"WK035501  ";"WK035501  ";"    2180";"    3930";"    5530"
"17174";"BU03550101";"BU03550101";"     620";"    1080";"     930"
"17175";"BU03550102";"BU03550102";"     280";"     610";"    1290"
"17176";"BU03550103";"BU03550103";"     870";"    1500";"    1460"
"17177";"BU03550104";"BU03550104";"     390";"     630";"    1720"
"17178";"BU03550105";"BU03550105";"      20";"     100";"     160"
"17179";"WK035502  ";"WK035502  ";"    2960";"    4640";"    5060"
"17180";"BU03550201";"BU03550201";"     540";"     900";"    1510"
"17181";"BU03550202";"BU03550202";"     610";"     760";"     860"
"17182";"BU03550203";"BU03550203";"     480";"     480";"     270"
"17183";"BU03550204";"BU03550204";"     290";"     830";"     690"
"17184";"BU03550205";"BU03550205";"     910";"    1310";"    1060"
"17185";"BU03550206";"BU03550206";"     170";"     370";"     620"
"17186";"WK035503  ";"WK035503  ";"    2740";"    3730";"    4020"
"17187";"BU03550301";"BU03550301";"     420";"     720";"    1170"
"17188";"BU03550302";"BU03550302";"     640";"     730";"     550"
"17189";"BU03550303";"BU03550303";"     160";"     420";"     280"
"17190";"BU03550304";"BU03550304";"     400";"     490";"     530"
"17191";"BU03550305";"BU03550305";"     470";"     660";"     760"
"17192";"BU03550306";"BU03550306";"     100";"     100";"      90"
"17193";"BU03550307";"BU03550307";"     550";"     590";"     590"
"17194";"BU03550308";"BU03550308";"       .";"       .";"       ."
"17195";"BU03550309";"BU03550309";"       .";"       .";"       ."
"17196";"WK035504  ";"WK035504  ";"    1250";"    1940";"    2910"
"17197";"BU03550401";"BU03550401";"     330";"     600";"    1180"
"17198";"BU03550402";"BU03550402";"     550";"     650";"     950"
"17199";"BU03550403";"BU03550403";"      20";"      90";"     100"
"17200";"BU03550404";"BU03550404";"       .";"       .";"       ."
"17201";"BU03550405";"BU03550405";"      20";"      70";"     110"
"17202";"BU03550406";"BU03550406";"     290";"     490";"     550"
"17203";"BU03550407";"BU03550407";"       .";"       .";"       ."
"17204";"WK035505  ";"WK035505  ";"    1810";"    1690";"    3290"
"17205";"BU03550501";"BU03550501";"      90";"     140";"     220"
"17206";"BU03550502";"BU03550502";"      70";"      80";"     260"
"17207";"BU03550503";"BU03550503";"     350";"     250";"     670"
"17208";"BU03550504";"BU03550504";"     250";"      60";"      20"
"17209";"BU03550505";"BU03550505";"     120";"     330";"     820"
"17210";"BU03550506";"BU03550506";"     770";"     550";"     620"
"17211";"BU03550507";"BU03550507";"      20";"      30";"      40"
"17212";"BU03550508";"BU03550508";"     180";"     250";"     600"
"17213";"GM0299    ";"GM0299    ";"    9900";"   15700";"    7870"
"17214";"WK029900  ";"WK029900  ";"    5110";"    8870";"    5050"
"17215";"BU02990000";"BU02990000";"     190";"     400";"     330"
"17216";"BU02990001";"BU02990001";"     340";"     410";"     310"
"17217";"BU02990002";"BU02990002";"     370";"     550";"     230"
"17218";"BU02990003";"BU02990003";"     560";"     740";"     300"
"17219";"BU02990004";"BU02990004";"     960";"    1540";"     600"
"17220";"BU02990005";"BU02990005";"     490";"     600";"     390"
"17221";"BU02990006";"BU02990006";"     620";"    1100";"     520"
"17222";"BU02990007";"BU02990007";"     230";"     520";"     340"
"17223";"BU02990008";"BU02990008";"       .";"       .";"       ."
"17224";"BU02990009";"BU02990009";"     160";"     350";"     210"
"17225";"BU02990010";"BU02990010";"     640";"    1030";"     610"
"17226";"BU02990011";"BU02990011";"       .";"       .";"       ."
"17227";"BU02990012";"BU02990012";"       .";"       .";"       ."
"17228";"BU02990013";"BU02990013";"      20";"      70";"      20"
"17229";"BU02990014";"BU02990014";"     100";"     250";"     100"
"17230";"BU02990015";"BU02990015";"     160";"     320";"     340"
