"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"9215";"WK164008  ";"WK164008  ";"     670";"     820";"     580"
"9216";"BU16400800";"BU16400800";"     490";"     600";"     440"
"9217";"BU16400801";"BU16400801";"     180";"     230";"     120"
"9218";"WK164009  ";"WK164009  ";"     250";"     450";"     180"
"9219";"BU16400900";"BU16400900";"     160";"     220";"     110"
"9220";"BU16400901";"BU16400901";"      80";"     230";"      70"
"9221";"WK164010  ";"WK164010  ";"     370";"     560";"     390"
"9222";"BU16401000";"BU16401000";"     330";"     440";"     360"
"9223";"BU16401001";"BU16401001";"      40";"     130";"      20"
"9224";"WK164011  ";"WK164011  ";"     230";"     550";"     330"
"9225";"BU16401100";"BU16401100";"     190";"     400";"     250"
"9226";"BU16401101";"BU16401101";"      40";"     150";"      80"
"9227";"WK164012  ";"WK164012  ";"      90";"     210";"      80"
"9228";"BU16401200";"BU16401200";"      60";"     100";"      60"
"9229";"BU16401201";"BU16401201";"      30";"     110";"      20"
"9230";"WK164013  ";"WK164013  ";"     290";"     270";"     180"
"9231";"BU16401300";"BU16401300";"     170";"     210";"     130"
"9232";"BU16401301";"BU16401301";"     120";"      60";"      40"
"9233";"WK164014  ";"WK164014  ";"     270";"     540";"     200"
"9234";"BU16401400";"BU16401400";"     240";"     510";"     190"
"9235";"BU16401401";"BU16401401";"      30";"      30";"      10"
"9236";"WK164015  ";"WK164015  ";"     360";"     650";"     320"
"9237";"BU16401500";"BU16401500";"     340";"     630";"     270"
"9238";"BU16401501";"BU16401501";"      20";"      20";"      40"
"9239";"GM0327    ";"GM0327    ";"    4470";"    9320";"    8770"
"9240";"WK032700  ";"WK032700  ";"    1330";"    2850";"    2410"
"9241";"BU03270000";"BU03270000";"     110";"     210";"     110"
"9242";"BU03270001";"BU03270001";"      90";"     190";"     170"
"9243";"BU03270002";"BU03270002";"     140";"     290";"     200"
"9244";"BU03270003";"BU03270003";"     120";"     340";"     330"
"9245";"BU03270004";"BU03270004";"     130";"     260";"     100"
"9246";"BU03270005";"BU03270005";"     110";"     260";"     280"
"9247";"BU03270006";"BU03270006";"      80";"     210";"     170"
"9248";"BU03270007";"BU03270007";"     190";"     400";"     310"
"9249";"BU03270008";"BU03270008";"     280";"     520";"     450"
"9250";"BU03270009";"BU03270009";"      80";"     190";"     280"
"9251";"WK032701  ";"WK032701  ";"    1410";"    2970";"    2870"
"9252";"BU03270100";"BU03270100";"     200";"     400";"     290"
"9253";"BU03270101";"BU03270101";"      90";"     170";"     100"
"9254";"BU03270102";"BU03270102";"      50";"     210";"     210"
"9255";"BU03270103";"BU03270103";"     110";"     320";"     410"
"9256";"BU03270104";"BU03270104";"      50";"     140";"     150"
"9257";"BU03270105";"BU03270105";"     130";"     290";"     430"
"9258";"BU03270106";"BU03270106";"     280";"     520";"     320"
"9259";"BU03270107";"BU03270107";"     120";"     190";"     210"
"9260";"BU03270108";"BU03270108";"     350";"     660";"     570"
"9261";"BU03270109";"BU03270109";"      30";"      80";"     160"
"9262";"WK032702  ";"WK032702  ";"     590";"    1180";"    1900"
"9263";"BU03270200";"BU03270200";"     210";"     520";"     680"
"9264";"BU03270201";"BU03270201";"     270";"     600";"     930"
"9265";"BU03270209";"BU03270209";"      90";"     100";"     260"
"9266";"WK032703  ";"WK032703  ";"     490";"     940";"     530"
"9267";"BU03270300";"BU03270300";"     370";"     730";"     370"
"9268";"BU03270309";"BU03270309";"     120";"     210";"     170"
"9269";"WK032704  ";"WK032704  ";"      50";"     150";"      80"
"9270";"BU03270400";"BU03270400";"      50";"     150";"      80"
"9271";"WK032705  ";"WK032705  ";"     600";"    1250";"     960"
"9272";"BU03270500";"BU03270500";"     290";"     640";"     480"
"9273";"BU03270501";"BU03270501";"     310";"     600";"     490"
"9274";"GM1705    ";"GM1705    ";"   10270";"   15660";"    9400"
"9275";"WK170500  ";"WK170500  ";"    4390";"    6660";"    4100"
"9276";"BU17050000";"BU17050000";"    2300";"    3780";"    2740"
"9277";"BU17050001";"BU17050001";"     520";"     690";"     250"
"9278";"BU17050002";"BU17050002";"     600";"     800";"     330"
"9279";"BU17050003";"BU17050003";"     610";"     700";"     300"
"9280";"BU17050004";"BU17050004";"      10";"      30";"      70"
"9281";"BU17050005";"BU17050005";"      90";"     230";"     100"
"9282";"BU17050006";"BU17050006";"      70";"      90";"      70"
"9283";"BU17050007";"BU17050007";"     120";"     260";"     140"
"9284";"BU17050008";"BU17050008";"      40";"      30";"      70"
"9285";"BU17050009";"BU17050009";"       .";"       .";"       ."
"9286";"BU17050010";"BU17050010";"       .";"       .";"       ."
"9287";"BU17050011";"BU17050011";"       .";"       .";"       ."
"9288";"WK170501  ";"WK170501  ";"    1980";"    2520";"    1000"
"9289";"BU17050100";"BU17050100";"    1600";"    1920";"     660"
"9290";"BU17050101";"BU17050101";"     130";"     200";"      90"
"9291";"BU17050102";"BU17050102";"      30";"      60";"      30"
"9292";"BU17050103";"BU17050103";"      70";"     100";"      60"
"9293";"BU17050104";"BU17050104";"      40";"      70";"      50"
"9294";"BU17050108";"BU17050108";"      60";"     160";"     100"
"9295";"BU17050109";"BU17050109";"      30";"      10";"      10"
"9296";"WK170502  ";"WK170502  ";"    3870";"    6480";"    4330"
"9297";"BU17050200";"BU17050200";"     200";"     300";"     130"
"9298";"BU17050201";"BU17050201";"    1260";"    2100";"    1090"
"9299";"BU17050202";"BU17050202";"     380";"     650";"     400"
"9300";"BU17050203";"BU17050203";"    1290";"    2070";"    1340"
"9301";"BU17050207";"BU17050207";"     340";"     400";"     290"
"9302";"BU17050208";"BU17050208";"     370";"     920";"    1080"
"9303";"BU17050209";"BU17050209";"      20";"      20";"      10"
"9304";"GM0553    ";"GM0553    ";"    4630";"    7650";"    4830"
"9305";"WK055301  ";"WK055301  ";"    1500";"    2270";"    1340"
"9306";"BU05530101";"BU05530101";"      20";"      50";"      10"
"9307";"BU05530102";"BU05530102";"     380";"     510";"     240"
"9308";"BU05530103";"BU05530103";"     310";"     590";"     350"
"9309";"BU05530104";"BU05530104";"     490";"     620";"     340"
"9310";"BU05530105";"BU05530105";"     300";"     510";"     370"
"9311";"WK055302  ";"WK055302  ";"    1230";"    2080";"    1390"
"9312";"BU05530201";"BU05530201";"     250";"     310";"     290"
"9313";"BU05530202";"BU05530202";"     250";"     570";"     200"
"9314";"BU05530203";"BU05530203";"     310";"     480";"     280"
"9315";"BU05530204";"BU05530204";"      70";"     160";"     230"
"9316";"BU05530205";"BU05530205";"     350";"     550";"     380"
"9317";"WK055303  ";"WK055303  ";"    1570";"    2610";"    1710"
"9318";"BU05530301";"BU05530301";"      10";"      30";"      20"
"9319";"BU05530302";"BU05530302";"     340";"     560";"     310"
"9320";"BU05530303";"BU05530303";"     260";"     450";"     280"
"9321";"BU05530304";"BU05530304";"     490";"     580";"     270"
"9322";"BU05530305";"BU05530305";"      10";"      20";"      40"
"9323";"BU05530306";"BU05530306";"     310";"     500";"     430"
"9324";"BU05530307";"BU05530307";"     160";"     490";"     340"
"9325";"WK055304  ";"WK055304  ";"     340";"     700";"     380"
"9326";"BU05530401";"BU05530401";"      10";"      50";"      30"
"9327";"BU05530402";"BU05530402";"     180";"     250";"     120"
"9328";"BU05530403";"BU05530403";"      20";"     100";"      60"
"9329";"BU05530404";"BU05530404";"      40";"      90";"      60"
"9330";"BU05530405";"BU05530405";"      90";"     220";"     110"
"9331";"GM0262    ";"GM0262    ";"    5730";"   10690";"    8330"
"9332";"WK026200  ";"WK026200  ";"    2240";"    3780";"    2760"
"9333";"BU02620000";"BU02620000";"     120";"     220";"     190"
"9334";"BU02620001";"BU02620001";"     850";"    1350";"     580"
"9335";"BU02620002";"BU02620002";"     110";"     280";"     240"
"9336";"BU02620003";"BU02620003";"     440";"     660";"     680"
"9337";"BU02620004";"BU02620004";"     320";"     570";"     590"
"9338";"BU02620005";"BU02620005";"     170";"     270";"      70"
"9339";"BU02620006";"BU02620006";"     210";"     410";"     440"
"9340";"WK026201  ";"WK026201  ";"     240";"     470";"     320"
"9341";"BU02620100";"BU02620100";"      10";"      30";"      30"
"9342";"BU02620106";"BU02620106";"      70";"     100";"      60"
"9343";"BU02620107";"BU02620107";"      40";"     100";"      70"
"9344";"BU02620108";"BU02620108";"      60";"      70";"      50"
"9345";"BU02620109";"BU02620109";"      70";"     170";"     120"
"9346";"WK026202  ";"WK026202  ";"     790";"    1530";"     920"
"9347";"BU02620200";"BU02620200";"     390";"     640";"     250"
"9348";"BU02620201";"BU02620201";"      30";"      80";"      30"
"9349";"BU02620205";"BU02620205";"      30";"     100";"     110"
"9350";"BU02620206";"BU02620206";"     120";"     260";"     210"
"9351";"BU02620207";"BU02620207";"     160";"     410";"     220"
"9352";"BU02620208";"BU02620208";"      50";"      40";"      80"
"9353";"BU02620209";"BU02620209";"      10";"      30";"      10"
"9354";"WK026203  ";"WK026203  ";"     290";"     670";"     370"
"9355";"BU02620300";"BU02620300";"     170";"     360";"     150"
"9356";"BU02620307";"BU02620307";"      20";"      60";"      60"
"9357";"BU02620308";"BU02620308";"      60";"     120";"      90"
"9358";"BU02620309";"BU02620309";"      30";"     130";"      70"
"9359";"WK026204  ";"WK026204  ";"    1640";"    3070";"    3160"
"9360";"BU02620400";"BU02620400";"     400";"     860";"    1120"
"9361";"BU02620401";"BU02620401";"     630";"    1040";"     690"
"9362";"BU02620402";"BU02620402";"     170";"     500";"     530"
"9363";"BU02620406";"BU02620406";"      40";"     110";"     150"
"9364";"BU02620407";"BU02620407";"      40";"     170";"     150"
"9365";"BU02620408";"BU02620408";"      40";"     110";"     190"
"9366";"BU02620409";"BU02620409";"     310";"     250";"     350"
"9367";"WK026205  ";"WK026205  ";"     520";"    1140";"     850"
"9368";"BU02620500";"BU02620500";"     100";"     230";"     240"
"9369";"BU02620501";"BU02620501";"     140";"     280";"     140"
"9370";"BU02620506";"BU02620506";"      40";"      70";"      70"
"9371";"BU02620507";"BU02620507";"      40";"      60";"      60"
"9372";"BU02620508";"BU02620508";"     130";"     420";"     260"
"9373";"BU02620509";"BU02620509";"      70";"      80";"      70"
"9374";"GM0809    ";"GM0809    ";"    5220";"    8340";"    4080"
"9375";"WK080910  ";"WK080910  ";"    2540";"    3830";"    1490"
"9376";"BU08091001";"BU08091001";"     400";"     820";"     360"
"9377";"BU08091005";"BU08091005";"     160";"     220";"     120"
"9378";"BU08091006";"BU08091006";"     160";"     270";"     160"
"9379";"BU08091010";"BU08091010";"     270";"     450";"     100"
"9380";"BU08091011";"BU08091011";"     240";"     190";"      60"
"9381";"BU08091015";"BU08091015";"     160";"     150";"      30"
"9382";"BU08091020";"BU08091020";"     230";"     300";"     100"
"9383";"BU08091021";"BU08091021";"     140";"     180";"      70"
"9384";"BU08091025";"BU08091025";"     220";"     230";"      60"
"9385";"BU08091030";"BU08091030";"     150";"     340";"     130"
"9386";"BU08091031";"BU08091031";"      80";"     210";"     110"
"9387";"BU08091035";"BU08091035";"      30";"      30";"      10"
"9388";"BU08091040";"BU08091040";"     170";"     260";"      80"
"9389";"BU08091041";"BU08091041";"     160";"     160";"     120"
"9390";"WK080920  ";"WK080920  ";"    1470";"    2260";"    1090"
"9391";"BU08092045";"BU08092045";"     400";"     450";"     240"
"9392";"BU08092048";"BU08092048";"      30";"      70";"      50"
"9393";"BU08092049";"BU08092049";"      90";"     140";"      90"
"9394";"BU08092052";"BU08092052";"     250";"     370";"     120"
"9395";"BU08092055";"BU08092055";"     400";"     720";"     280"
"9396";"BU08092058";"BU08092058";"      60";"     160";"     120"
"9397";"BU08092061";"BU08092061";"     140";"     220";"     130"
"9398";"BU08092063";"BU08092063";"      70";"     110";"      70"
"9399";"BU08092066";"BU08092066";"      10";"      30";"      10"
"9400";"WK080930  ";"WK080930  ";"    1150";"    1980";"    1350"
"9401";"BU08093070";"BU08093070";"     500";"     850";"     420"
"9402";"BU08093071";"BU08093071";"      60";"     110";"     120"
"9403";"BU08093080";"BU08093080";"     270";"     520";"     380"
"9404";"BU08093081";"BU08093081";"     190";"     380";"     330"
"9405";"BU08093085";"BU08093085";"       .";"       .";"       ."
"9406";"BU08093090";"BU08093090";"       .";"       .";"       ."
"9407";"BU08093091";"BU08093091";"     100";"      70";"      60"
"9408";"BU08093092";"BU08093092";"       .";"       .";"       ."
"9409";"WK080940  ";"WK080940  ";"      60";"     270";"     130"
"9410";"BU08094095";"BU08094095";"      60";"     270";"     130"
"9411";"GM0331    ";"GM0331    ";"    3830";"    5040";"    2180"
"9412";"WK033100  ";"WK033100  ";"    3830";"    5040";"    2180"
"9413";"BU03310000";"BU03310000";"    1560";"    1950";"     670"
"9414";"BU03310001";"BU03310001";"     240";"     190";"      90"
"9415";"BU03310002";"BU03310002";"     160";"     190";"     130"
"9416";"BU03310003";"BU03310003";"     150";"     170";"     120"
"9417";"BU03310004";"BU03310004";"      50";"     110";"      50"
"9418";"BU03310005";"BU03310005";"      70";"     130";"      30"
"9419";"BU03310006";"BU03310006";"     210";"     250";"     150"
"9420";"BU03310007";"BU03310007";"      40";"      70";"      30"
"9421";"BU03310008";"BU03310008";"     120";"     110";"     100"
"9422";"BU03310009";"BU03310009";"     120";"      80";"      40"
"9423";"BU03310010";"BU03310010";"     560";"     960";"     390"
"9424";"BU03310019";"BU03310019";"     240";"     420";"     170"
"9425";"BU03310020";"BU03310020";"     110";"     260";"     100"
"9426";"BU03310029";"BU03310029";"     180";"     170";"     120"
"9427";"GM0024    ";"GM0024    ";"    1800";"    3630";"    1850"
"9428";"WK002400  ";"WK002400  ";"     590";"    1270";"     680"
"9429";"BU00240000";"BU00240000";"     310";"     810";"     460"
"9430";"BU00240001";"BU00240001";"     150";"     160";"      70"
"9431";"BU00240002";"BU00240002";"      60";"     100";"      80"
"9432";"BU00240003";"BU00240003";"      10";"      70";"      20"
"9433";"BU00240005";"BU00240005";"       .";"       .";"       ."
"9434";"BU00240008";"BU00240008";"       .";"       .";"       ."
"9435";"BU00240009";"BU00240009";"      20";"      90";"      40"
"9436";"WK002401  ";"WK002401  ";"     220";"     610";"     420"
"9437";"BU00240100";"BU00240100";"     160";"     320";"     170"
"9438";"BU00240101";"BU00240101";"      30";"      90";"     150"
"9439";"BU00240102";"BU00240102";"      20";"     100";"      30"
"9440";"BU00240109";"BU00240109";"      20";"     110";"      50"
"9441";"WK002402  ";"WK002402  ";"     550";"     920";"     460"
"9442";"BU00240200";"BU00240200";"     490";"     740";"     290"
"9443";"BU00240201";"BU00240201";"      10";"      20";"      30"
"9444";"BU00240202";"BU00240202";"      10";"      30";"      40"
"9445";"BU00240203";"BU00240203";"       0";"      30";"      20"
"9446";"BU00240209";"BU00240209";"      40";"     100";"      70"
"9447";"WK002403  ";"WK002403  ";"     440";"     830";"     280"
"9448";"BU00240300";"BU00240300";"     150";"     240";"      60"
"9449";"BU00240301";"BU00240301";"      90";"     190";"      60"
"9450";"BU00240302";"BU00240302";"      40";"      90";"      10"
"9451";"BU00240303";"BU00240303";"      60";"      60";"      40"
"9452";"BU00240304";"BU00240304";"      40";"      80";"      20"
"9453";"BU00240305";"BU00240305";"      20";"      40";"      20"
"9454";"BU00240309";"BU00240309";"      40";"     140";"      80"
"9455";"GM0168    ";"GM0168    ";"    5000";"    8240";"    3930"
"9456";"WK016800  ";"WK016800  ";"    2850";"    4770";"    2330"
"9457";"BU01680001";"BU01680001";"    1490";"    2660";"    1560"
"9458";"BU01680002";"BU01680002";"      20";"      80";"      20"
"9459";"BU01680003";"BU01680003";"    1080";"    1730";"     590"
